text,topic,label,source
What is the first-line treatment for uncomplicated syphilis in Africa?,sti_hiv,1,afrimedqa
"Hi, I know razor bumps are usually red, but can they ever be white? I noticed little white dots that seem to be in my skin more than on it, but I dont get them unless Ive shaved. I have had unprotected sex before, but I dont think its an STD. Im just not sure.",sti_hiv,1,healthcaremagic
"All of the following statements about Hepatitis B arc true, Except",sti_hiv,1,medmcqa
"I have had mire a coil for around 12yrs because it was thought that I had endometriosis. Recently after surgery to correct serious adhesions it was confirmed that I had history of paid that had not been caused by std. I am still suffering from regular pelvic inflammation and acute urine infections and now believe that the mire a coil could be causing it. I also suffer now from severe fatigue, hair loss and mood swings. Should I have the coil removed?",sti_hiv,1,healthcaremagic
"just diagnosed with genital herpes, i wanted to know how and when i am contagious.... what the best treatment and most effictive medication to take... i have no signs or symptoms at this time and have never had any.... is it true that it is only able to be transmitted when active?",sti_hiv,1,healthcaremagic
"Treatment of latent TB infection in Tuberculin positive, HIV positive patients:",sti_hiv,1,medmcqa
"Hi, My father just had his SGPT a while ago, 2,507U/L. He had his blood test also and confirmed that he had HEPATITIS B . Last Thursday his SGPT is 1,730U/L. He had his medication , but why still gone up to 2,507U/L. What other medication can he take or food he should eat..Is there still a possibilities for his SGPT to decrease. Thank you",sti_hiv,1,healthcaremagic
"I am a question sbut my English in not too good.this was a typoI have a question...I have small purple/blackish blisters on my pelvis. What can it be?I am 49 years old210lbsI take Lipitor 10mlgs.I have herpes,but it does not look like herpes Are you there?",sti_hiv,1,healthcaremagic
Which of the following modalities have shown best result for pre menstrual syndrome?,puberty,3,medmcqa
Dr. I want to know that i don t masturbate as i have left that habbit for 3 years and now i am 21 years old but when i m preoccupied in sexual topic or sexual thought i loose sperms or mostly talking to my gf i loose a lot of sperms and sometimes i do phone sex which again results in loosening of a lot of spems but even then i don t masturbate....my private part erects but i resist my self to touch it...bcoz i might masturbate. So i wang to know that whether this loosening of sperms without masturbation is harmful and if it is then at what extent. Please kindly inform me.,general_srh,6,healthcaremagic
hi I am 40 years old I have my period on March 31st it ended on April 5 I had unprotected sex on April 6 and immediately 1 hour later took morning after pill.. i started a week later having thick brown discharge when I wipe. Is this a side effect of the pill or coyid I be pregnant. I m soo scared bc right now we r not ready for any more children,contraception,0,healthcaremagic
hello Doctor... my name is rajni singh..age 30 married... its almost 3 yrs of my married life...i m over weighted...my height is 5 ft 7 inches and my weight is 85 kgs.. i had used the contraceptive pills unwanted 72 for about 20 months after my marriage.. my periods are regular...once i had detected for thyroid but now it is absolutely normal... since the monthe of january 2011.. i hv not used any contraceptive pills... my husband is absolutely fine and have no abnormal life style... his age is 32 yrs and we have normal sexual life..we are trying for a long time like almost a year... i want to get pregnant as i know i m running of my age.. kindly mail me what to do to get pregnant .... thanks,contraception,0,healthcaremagic
How long should I wait before conceiving again after this miscarriage?,pregnancy,2,afrimedqa
"Hello,I am a 41 yr old male and I have a large lump between rectum and groin. It appeared 2 days ago and is now extremely tender and the lump is moving down to my scrotum. I am trying prep h but it is steadily getting worse. I have trouble sitting, bending, etc",sti_hiv,1,healthcaremagic
I have had pain above my pelvic bone and the lower par tof my stomache. I went to my doctor andhe put me on antibiotics. I also had a urine test and blood work whicChatDoctore back negititve. I am still having pain which doen t see to be getting better.,general_srh,6,healthcaremagic
"Hi, i have a problem. Im currently sexually active and my period was supposed to come on on September 21st, and it is now October 5th. My partner and i have unprotected sex and he admitted to ejaculating. I took a home pregnancy test yesterday and it came u negative.",pregnancy,2,healthcaremagic
All except one are true for hepatitis B:,sti_hiv,1,medmcqa
"i have small red dots with white centers scattered across the roof of my mouth. They are really sore. This doesnt feel like the strep Ive had before and my lymph nodes arent swollen. The dots arent swollen or pussy or in my tonsils, just the hard roof of my mouth. I had a cold for about a week and a half but my sore throat is better now. I used zinc and cough drops constantly over the course of the week - could these little sores be from irritation of the zinc and cough drops? I had an STD test for a Visa and I have no STDs. I am very healthy and dont smoke or drink.",sti_hiv,1,healthcaremagic
"My boyfriend is has been having discomfort in his testicles lately. He has cysts that have been there for a while, but his doctors have told him that it is nothing serious. He wants to get a biopsy on it to see if it is cancerous or not. what would you suggest doing?",general_srh,6,healthcaremagic
"repsected sir, my father is supposed to have liver surgery for hepatocellular carcinoma.. due to hepatitis B (HBSAg positive).. doctors have advised surgery.. what should i do? The operation (surgery) involves risks of less number of platlets, diabitis, and hepatitis B.. The tumor is lovated in right lobe of liver in 6th segment",sti_hiv,1,healthcaremagic
